torrent_hash,torrent_name,category,magnet_uri,added_to_qb_date,deleted_from_qb_date,uploaded_to_pikpak_date,transfer_status,error_message
4335adcf2de5bcd8feadee9f5bafc477c144bdc3,[javdb.com]MUKC-095,Daily Ingestion,magnet:?xt=urn:btih:4335adcf2de5bcd8feadee9f5bafc477c144bdc3&dn=%5Bjavdb.com%5DMUKC-095&xl=1119879286,8/10/25 15:26,8/14/25 19:44,8/14/25 19:44,success,df2fbc31e06cd169a96075d6944f32b36b78009a,[javdb.com]DASS-412 媚薬を盛られ発汗発情 月野江すい,Daily Ingestion,magnet:?xt=urn:btih:df2fbc31e06cd169a96075d6944f32b36b78009a&dn=%5Bjavdb.com%5DDASS-412%20%E5%AA%9A%E8%96%AC%E3%82%92%E7%9B%9B%E3%82%89%E3%82%8C%E7%99%BA%E6%B1%97%E7%99%BA%E6%83%85%20%E6%9C%88%E9%87%8E%E6%B1%9F%E3%81%99%E3%81%84&xl=5655179890,2025-08-12 19:07:16,2025-08-15 16:58:51,2025-08-15 16:58:51,success,
1280a1683e6d8a7e659e80eae41c294fe16f6372,[javdb.com]DASS-375,Daily Ingestion,magnet:?xt=urn:btih:1280a1683e6d8a7e659e80eae41c294fe16f6372&dn=%5Bjavdb.com%5DDASS-375&xl=2277761749,2025-08-12 19:07:14,2025-08-15 16:58:51,2025-08-15 16:58:51,success,
afd663de4a69474eace6c71d2d9a7f2d336577bc,[javdb.com]DASS-653,Daily Ingestion,magnet:?xt=urn:btih:afd663de4a69474eace6c71d2d9a7f2d336577bc&dn=%5Bjavdb.com%5DDASS-653&xl=1639794910,2025-08-12 19:07:18,2025-08-15 16:58:51,2025-08-15 16:58:51,success,
a57dda6a3b022532c8624794ec5e22ef84d959e4,[javdb.com]DVDES-739.mp4,Daily Ingestion,magnet:?xt=urn:btih:a57dda6a3b022532c8624794ec5e22ef84d959e4&dn=%5Bjavdb.com%5DDVDES-739.mp4,2025-08-14 19:05:22,2025-08-17 19:13:14,2025-08-17 19:13:14,success,
653148cda0da3057358d65dadc399bc1857b7558,[javdb.com]FOCS-261,Daily Ingestion,magnet:?xt=urn:btih:653148cda0da3057358d65dadc399bc1857b7558&dn=%5Bjavdb.com%5DFOCS-261&xl=2429982467,2025-08-15 19:06:58,2025-08-18 19:08:23,2025-08-18 19:08:23,success,
77f0e9e5077f9ac68615cbd1f1c528c1415850bf,[javdb.com]HMN-110,Daily Ingestion,magnet:?xt=urn:btih:77f0e9e5077f9ac68615cbd1f1c528c1415850bf&dn=%5Bjavdb.com%5DHMN-110&xl=5662924642,2025-08-15 19:06:26,2025-08-18 19:08:23,2025-08-18 19:08:23,success,
f41bc79a5cda655051ec214b1cf66e8f4a8af50f,[javdb.com]IPX532C字幕,Daily Ingestion,magnet:?xt=urn:btih:f41bc79a5cda655051ec214b1cf66e8f4a8af50f&dn=%5Bjavdb.com%5DIPX532C%E5%AD%97%E5%B9%95&xl=3847668464,2025-08-16 19:10:45,2025-08-19 19:07:29,2025-08-19 19:07:29,success,
194c2efb421fc72a1136e7dd096c5163d20a63df,[javdb.com][FHD]IPZ-184,Daily Ingestion,magnet:?xt=urn:btih:194c2efb421fc72a1136e7dd096c5163d20a63df&dn=%5Bjavdb.com%5D%5BFHD%5DIPZ-184,2025-08-16 19:11:27,2025-08-19 19:07:29,2025-08-19 19:07:29,success,
cecc826164da696755343dd4b40e2580c6f6b052,[javdb.com]IPX511C字幕,Daily Ingestion,magnet:?xt=urn:btih:cecc826164da696755343dd4b40e2580c6f6b052&dn=%5Bjavdb.com%5DIPX511C%E5%AD%97%E5%B9%95&xl=4925309384,2025-08-16 19:10:43,2025-08-19 19:07:29,2025-08-19 19:07:29,success,
b1ce030ea32e32307a5ff2a1a236489bb8c91307,[javdb.com]ISRD-025-C.torrent,Daily Ingestion,magnet:?xt=urn:btih:b1ce030ea32e32307a5ff2a1a236489bb8c91307&dn=%5Bjavdb.com%5DISRD-025-C.torrent&xl=5432144703,2025-08-16 19:10:51,2025-08-19 19:07:29,2025-08-19 19:07:29,success,
